episode,reward_sum,epsilon,loss
181,-923,0.48738700000033747,
182,-964,0.4873530000003384,
183,-982,0.4873180000003393,
184,-958,0.48728000000034033,
185,-902,0.48722300000034185,
186,-973,0.4871880000003428,
187,-936,0.48714500000034394,
188,-915,0.48710800000034493,
189,-984,0.487069000000346,
190,-952,0.48703200000034697,
191,-953,0.4869890000003481,
192,-970,0.4869520000003491,
193,-977,0.48691900000035,
194,-912,0.4868770000003511,
195,-931,0.48683400000035226,
196,-949,0.48679400000035333,
197,-939,0.4867500000003545,
198,-948,0.4867140000003555,
199,-977,0.4866790000003564,
200,-944,0.4866460000003573,
201,-919,0.4866000000003585,
202,-857,0.4865370000003602,
203,-957,0.4865030000003611,
204,-962,0.4864670000003621,
205,-923,0.4864210000003633,
206,-905,0.4863700000003647,
207,-933,0.48632200000036596,
208,-918,0.48628200000036703,
209,-929,0.4862390000003682,
210,-959,0.4861970000003693,
211,-913,0.48615100000037054,
212,-978,0.48611700000037145,
213,-912,0.4860700000003727,
214,-888,0.4860180000003741,
215,-940,0.48597800000037517,
216,-930,0.48593400000037634,
217,-990,0.48590300000037717,
218,-893,0.48585600000037843,
219,-988,0.48582200000037934,
220,-944,0.4857830000003804,
221,-968,0.4857440000003814,
222,-938,0.4857000000003826,
223,-949,0.4856600000003837,
224,-922,0.48561300000038493,
225,-945,0.48557100000038605,
226,-863,0.48551100000038766,
227,-957,0.4854760000003886,
228,-919,0.48542900000038985,
229,-917,0.48538800000039095,
230,-921,0.48534700000039205,
231,-941,0.4853030000003932,
232,-915,0.4852550000003945,
233,-932,0.4852140000003956,
234,-940,0.4851700000003968,
235,-937,0.48512600000039796,
236,-962,0.4850900000003989,
237,-917,0.4850430000004002,
238,-1009,0.48501500000040093,
239,-948,0.484976000000402,
240,-873,0.4849270000004033,
241,-945,0.48488700000040436,
242,-886,0.4848370000004057,
243,-983,0.48480100000040666,
244,-965,0.4847630000004077,
245,-868,0.4847180000004089,
246,-903,0.48466600000041027,
247,-920,0.4846210000004115,
248,-957,0.48458400000041246,
249,-915,0.48453900000041367,
250,-978,0.4845040000004146,
251,-879,0.484452000000416,
252,-902,0.4844070000004172,
253,-993,0.484376000000418,
254,-922,0.4843290000004193,
255,-909,0.48427400000042076,
256,-976,0.4842420000004216,
257,-951,0.4841970000004228,
258,-964,0.4841650000004237,
259,-920,0.484115000000425,
260,-941,0.484077000000426,
261,-939,0.48403500000042715,
262,-955,0.48399700000042817,
263,-973,0.4839620000004291,
264,-948,0.4839240000004301,
265,-948,0.4838840000004312,
266,-981,0.4838460000004322,
267,-958,0.4838050000004333,
268,-907,0.4837560000004346,
269,-940,0.48371000000043585,
270,-940,0.483667000000437,
271,-967,0.4836250000004381,
272,-980,0.4835890000004391,
273,-906,0.48354200000044034,
274,-968,0.4835060000004413,
275,-919,0.48346000000044254,
276,-947,0.4834160000004437,
277,-953,0.48338100000044465,
278,-926,0.4833380000004458,
279,-939,0.4832970000004469,
280,-967,0.4832660000004477,
281,-925,0.4832230000004489,
282,-972,0.48319400000044965,
283,-956,0.4831540000004507,
284,-941,0.4831100000004519,
285,-938,0.483068000000453,
286,-950,0.4830280000004541,
287,-941,0.482994000000455,
288,-920,0.48294800000045623,
289,-969,0.4829090000004573,
290,-971,0.48287200000045827,
291,-957,0.4828300000004594,
292,-965,0.4827920000004604,
293,-942,0.48275000000046153,
294,-952,0.48270400000046276,
295,-917,0.4826550000004641,
296,-980,0.482620000000465,
297,-931,0.4825790000004661,
298,-935,0.48253700000046723,
299,-977,0.4824970000004683,
300,-919,0.4824520000004695,
301,-956,0.4824120000004706,
302,-964,0.4823710000004717,
303,-910,0.48232700000047285,
304,-867,0.48227400000047427,
305,-933,0.4822270000004755,
306,-924,0.48217800000047684,
307,-905,0.48212900000047815,
308,-941,0.48208700000047927,
309,-936,0.4820420000004805,
310,-888,0.48198700000048195,
311,-956,0.48195400000048283,
312,-921,0.48190900000048403,
313,-918,0.4818620000004853,
314,-931,0.48181500000048655,
315,-929,0.4817680000004878,
316,-924,0.48172600000048893,
317,-906,0.4816790000004902,
318,-977,0.4816410000004912,
319,-955,0.4815990000004923,
320,-978,0.48156000000049337,
321,-978,0.4815220000004944,
322,-907,0.48147100000049575,
323,-959,0.48142600000049696,
324,-951,0.481386000000498,
325,-946,0.4813450000004991,
326,-932,0.48129600000050043,
327,-999,0.48126200000050134,
328,-923,0.4812180000005025,
329,-897,0.4811700000005038,
330,-946,0.4811290000005049,
331,-967,0.4810910000005059,
332,-934,0.48105300000050694,
333,-957,0.4810170000005079,
334,-965,0.4809840000005088,
335,-888,0.48093300000051015,
336,-947,0.4808980000005111,
337,-875,0.4808520000005123,
338,-922,0.48080600000051354,
339,-979,0.4807770000005143,
340,-916,0.48073800000051536,
341,-932,0.4806960000005165,
342,-931,0.48064900000051775,
343,-917,0.480603000000519,
344,-972,0.48056500000052,
345,-913,0.4805170000005213,
346,-934,0.48047300000052245,
347,-925,0.4804260000005237,
348,-974,0.4803920000005246,
349,-919,0.48034900000052577,
350,-962,0.4803110000005268,
351,-965,0.4802810000005276,
352,-902,0.4802320000005289,
353,-962,0.48019300000052995,
354,-916,0.48014100000053134,
355,-900,0.4800900000005327,
356,-944,0.4800520000005337,
357,-990,0.48001700000053465,
358,-980,0.4799770000005357,
359,-943,0.47993500000053685,
360,-951,0.47989700000053787,
361,-923,0.47985300000053904,
362,-944,0.47981100000054017,
363,-939,0.47976600000054137,
364,-912,0.4797240000005425,
365,-921,0.47967400000054383,
366,-922,0.4796340000005449,
367,-958,0.47959800000054587,
368,-884,0.4795410000005474,
369,-944,0.4794990000005485,
370,-948,0.47946000000054956,
371,-958,0.47942600000055047,
372,-896,0.47937500000055183,
373,-982,0.47934000000055277,
374,-918,0.479295000000554,
375,-945,0.47926200000055486,
376,-931,0.479219000000556,
377,-966,0.47918000000055705,
378,-896,0.4791330000005583,
379,-915,0.47908300000055964,
380,-955,0.4790470000005606,
381,-981,0.47901600000056144,
382,-891,0.47896300000056286,
383,-988,0.4789230000005639,
384,-981,0.47888500000056494,
385,-959,0.4788500000005659,
386,-976,0.47881700000056676,
387,-939,0.4787750000005679,
388,-938,0.478734000000569,
389,-936,0.4786890000005702,
390,-932,0.47864500000057136,
391,-939,0.4786030000005725,
392,-967,0.47856400000057353,
393,-929,0.47851900000057473,
394,-982,0.4784800000005758,
395,-931,0.478435000000577,
396,-917,0.4783810000005784,
397,-925,0.4783410000005795,
398,-935,0.4783070000005804,
399,-944,0.47826800000058145,
400,-920,0.4782220000005827,
401,-943,0.4781830000005837,
402,-889,0.47813300000058506,
403,-928,0.4780900000005862,
404,-919,0.47804300000058747,
405,-949,0.4780010000005886,
406,-918,0.4779530000005899,
407,-944,0.47791000000059103,
408,-924,0.4778660000005922,
409,-961,0.4778250000005933,
410,-979,0.4777850000005944,
411,-949,0.47774900000059534,
412,-942,0.47771100000059635,
413,-971,0.47767700000059726,
414,-927,0.4776280000005986,
415,-992,0.4775900000005996,
416,-906,0.47754700000060074,
417,-877,0.47750200000060194,
418,-918,0.4774550000006032,
419,-977,0.4774140000006043,
420,-990,0.4773840000006051,
421,-944,0.477350000000606,
422,-872,0.47729700000060743,
423,-931,0.47725200000060863,
424,-918,0.4772130000006097,
425,-955,0.47717300000061075,
426,-928,0.47713100000061187,
427,-976,0.4770970000006128,
428,-894,0.47704600000061415,
429,-939,0.47700500000061524,
430,-941,0.4769610000006164,
431,-977,0.47692700000061733,
432,-948,0.4768840000006185,
433,-979,0.47684700000061947,
434,-941,0.4768000000006207,
435,-925,0.4767560000006219,
436,-929,0.47671000000062314,
437,-919,0.47666500000062434,
438,-902,0.47661600000062565,
439,-966,0.47657800000062667,
440,-892,0.4765350000006278,
441,-923,0.47648600000062913,
442,-923,0.4764420000006303,
443,-944,0.47639900000063146,
444,-920,0.4763520000006327,
445,-905,0.47630500000063397,
446,-927,0.4762630000006351,
447,-962,0.4762210000006362,
448,-973,0.47618700000063713,
449,-861,0.47613000000063865,
450,-980,0.47609300000063964,
451,-887,0.4760380000006411,
452,-954,0.476004000000642,
453,-961,0.47596500000064307,
454,-921,0.47592500000064414,
455,-896,0.47587200000064556,
456,-921,0.4758260000006468,
457,-920,0.47577800000064807,
458,-959,0.4757480000006489,
459,-981,0.47571100000064986,
460,-949,0.475669000000651,
461,-919,0.4756190000006523,
462,-948,0.4755820000006533,
463,-961,0.47554700000065425,
464,-967,0.4755110000006552,
465,-965,0.47546900000065634,
466,-910,0.47542000000065765,
467,-912,0.4753810000006587,
468,-969,0.4753440000006597,
469,-903,0.475295000000661,
470,-958,0.47525200000066214,
471,-912,0.4752050000006634,
472,-972,0.4751670000006644,
473,-939,0.47512400000066557,
474,-946,0.4750820000006667,
475,-976,0.4750520000006675,
476,-922,0.4750060000006687,
477,-940,0.4749620000006699,
478,-1004,0.4749320000006707,
479,-930,0.474883000000672,
480,-956,0.474847000000673,
481,-916,0.4747940000006744,
482,-993,0.4747680000006751,
483,-926,0.47472500000067624,
484,-914,0.47467700000067753,
485,-917,0.47462800000067884,
486,-960,0.4745880000006799,
487,-891,0.47453800000068125,
488,-938,0.4744950000006824,
489,-894,0.4744500000006836,
490,-973,0.4744130000006846,
491,-955,0.4743750000006856,
492,-914,0.47433600000068665,
493,-915,0.474285000000688,
494,-938,0.4742410000006892,
495,-923,0.47419400000069045,
496,-923,0.4741510000006916,
497,-980,0.4741180000006925,
498,-920,0.47407100000069374,
499,-904,0.474024000000695,
500,-922,0.473987000000696,
501,-952,0.47394700000069706,
502,-977,0.47390700000069813,
503,-969,0.47386900000069915,
504,-939,0.4738340000007001,
505,-905,0.47378600000070137,
506,-932,0.4737410000007026,
507,-912,0.47369400000070383,
508,-949,0.47366000000070474,
509,-977,0.4736250000007057,
510,-974,0.47358800000070667,
511,-962,0.47354800000070774,
512,-957,0.4735090000007088,
513,-867,0.4734550000007102,
514,-967,0.4734150000007113,
515,-923,0.47337100000071247,
516,-907,0.4733220000007138,
517,-1017,0.4732880000007147,
518,-877,0.47323700000071606,
519,-938,0.4731980000007171,
520,-902,0.4731490000007184,
521,-909,0.47310300000071964,
522,-980,0.4730680000007206,
523,-904,0.4730220000007218,
524,-925,0.47297600000072304,
525,-939,0.47293100000072424,
526,-926,0.4728870000007254,
527,-985,0.47285300000072633,
528,-931,0.4728090000007275,
529,-968,0.4727720000007285,
530,-993,0.4727340000007295,
531,-972,0.47269600000073053,
532,-946,0.4726520000007317,
533,-926,0.4726110000007328,
534,-936,0.47257600000073374,
535,-959,0.47253800000073476,
536,-939,0.4724950000007359,
537,-998,0.4724590000007369,
538,-904,0.4724090000007382,
539,-966,0.4723710000007392,
540,-890,0.47231400000074075,
541,-990,0.47228800000074145,
542,-957,0.47224600000074257,
543,-915,0.47219400000074396,
544,-929,0.4721520000007451,
545,-970,0.47211900000074597,
546,-911,0.4720720000007472,
547,-928,0.4720360000007482,
548,-942,0.47199200000074937,
549,-949,0.47195100000075046,
550,-968,0.47191000000075156,
551,-976,0.4718740000007525,
552,-945,0.4718300000007537,
553,-928,0.4717850000007549,
554,-938,0.47174300000075603,
555,-949,0.47169800000075723,
556,-935,0.4716510000007585,
557,-956,0.4716090000007596,
558,-950,0.47157100000076063,
559,-925,0.47152500000076186,
560,-934,0.471482000000763,
561,-865,0.4714220000007646,
562,-913,0.4713750000007659,
563,-985,0.47133900000076684,
564,-950,0.4713000000007679,
565,-908,0.47125700000076903,
566,-968,0.4712240000007699,
567,-946,0.47118100000077107,
568,-950,0.4711430000007721,
569,-917,0.47109500000077337,
570,-949,0.4710600000007743,
571,-975,0.4710230000007753,
572,-911,0.4709770000007765,
573,-912,0.4709330000007777,
574,-913,0.47089000000077885,
575,-944,0.47084600000078003,
576,-982,0.47081600000078083,
577,-1009,0.47078600000078163,
578,-819,0.47072600000078324,
579,-932,0.47068000000078447,
580,-937,0.4706460000007854,
581,-898,0.47059500000078675,
582,-913,0.47054600000078806,
583,-909,0.470511000000789,
584,-955,0.47047300000079,
585,-920,0.47042700000079124,
586,-944,0.4703840000007924,
587,-930,0.4703420000007935,
588,-860,0.47028800000079496,
589,-838,0.47022800000079656,
590,-915,0.4701860000007977,
591,-989,0.4701510000007986,
592,-913,0.47010500000079986,
593,-905,0.4700540000008012,
594,-954,0.47001500000080226,
595,-986,0.46998200000080315,
596,-937,0.4699390000008043,
597,-983,0.46990700000080515,
598,-957,0.4698710000008061,
599,-924,0.4698240000008074,
600,-915,0.4697750000008087,
601,-972,0.46973900000080965,
602,-908,0.46969000000081096,
603,-943,0.46964900000081206,
604,-929,0.46961600000081294,
605,-916,0.4695690000008142,
606,-928,0.4695250000008154,
607,-956,0.4694910000008163,
608,-965,0.4694560000008172,
609,-849,0.46939500000081885,
610,-881,0.46934300000082024,
611,-967,0.4693000000008214,
612,-930,0.4692580000008225,
613,-964,0.4692180000008236,
614,-939,0.46917800000082466,
615,-941,0.46913300000082586,
616,-936,0.46908900000082704,
617,-921,0.4690420000008283,
618,-929,0.4689940000008296,
619,-805,0.4689300000008313,
620,-950,0.46888700000083244,
621,-925,0.4688410000008337,
622,-961,0.4688070000008346,
623,-927,0.46876000000083584,
624,-924,0.46871400000083707,
625,-937,0.4686710000008382,
626,-899,0.4686200000008396,
627,-970,0.4685820000008406,
628,-931,0.46853900000084175,
629,-930,0.46849000000084307,
630,-924,0.4684440000008443,
631,-933,0.4684020000008454,
632,-908,0.46835600000084665,
633,-984,0.4683240000008475,
634,-855,0.4682640000008491,
635,-946,0.46822600000085013,
636,-909,0.4681750000008515,
637,-935,0.46813100000085267,
638,-880,0.46808000000085404,
639,-939,0.4680410000008551,
640,-913,0.4679990000008562,
641,-905,0.4679470000008576,
642,-908,0.46789700000085893,
643,-939,0.4678530000008601,
644,-936,0.4678080000008613,
645,-936,0.46776600000086244,
646,-957,0.46773200000086335,
647,-925,0.46769400000086436,
648,-994,0.46766400000086517,
649,-983,0.46762800000086613,
650,-927,0.4675840000008673,
651,-934,0.4675460000008683,
652,-956,0.46750800000086934,
653,-943,0.46746600000087046,
654,-944,0.46742200000087164,
655,-959,0.46738100000087274,
656,-936,0.4673410000008738,
657,-954,0.4673110000008746,
658,-924,0.4672700000008757,
659,-919,0.46722400000087694,
660,-973,0.46719000000087785,
661,-914,0.46714500000087905,
662,-912,0.46709600000088036,
663,-950,0.4670570000008814,
664,-947,0.4670130000008826,
665,-976,0.4669790000008835,
666,-933,0.4669340000008847,
667,-966,0.4669050000008855,
668,-933,0.46686400000088657,
669,-882,0.46681300000088793,
670,-901,0.4667660000008892,
671,-941,0.46672600000089026,
672,-945,0.4666880000008913,
673,-913,0.46664100000089254,
674,-910,0.4665940000008938,
675,-926,0.4665530000008949,
676,-939,0.46651300000089596,
677,-980,0.4664810000008968,
678,-915,0.46643500000089805,
679,-979,0.4664070000008988,
680,-940,0.4663630000009,
681,-933,0.4663140000009013,
682,-934,0.46627800000090225,
683,-998,0.46624800000090305,
684,-936,0.4662050000009042,
685,-950,0.4661600000009054,
686,-911,0.4661160000009066,
687,-945,0.4660820000009075,
688,-835,0.4660190000009092,
689,-1005,0.46598800000091,
690,-968,0.46594500000091116,
691,-916,0.46589700000091244,
692,-957,0.46585600000091354,
693,-932,0.4658130000009147,
694,-918,0.465764000000916,
695,-934,0.4657230000009171,
696,-896,0.46567300000091844,
697,-885,0.46562700000091967,
698,-963,0.4655960000009205,
699,-957,0.46555600000092157,
700,-992,0.46552300000092245,
701,-989,0.46548500000092347,
702,-954,0.46544400000092456,
703,-953,0.4654080000009255,
704,-964,0.46537000000092654,
705,-921,0.4653200000009279,
706,-927,0.46527200000092916,
707,-945,0.4652290000009303,
708,-931,0.4651850000009315,
709,-915,0.4651360000009328,
710,-893,0.46508600000093414,
711,-930,0.4650430000009353,
712,-910,0.4649910000009367,
713,-927,0.4649450000009379,
714,-925,0.46490300000093904,
715,-987,0.4648640000009401,
716,-945,0.4648220000009412,
717,-921,0.46478000000094233,
718,-960,0.4647390000009434,
719,-906,0.4646920000009447,
720,-872,0.46463400000094623,
721,-903,0.4645900000009474,
722,-910,0.4645420000009487,
723,-925,0.46449900000094985,
724,-923,0.464455000000951,
725,-990,0.46441700000095204,
726,-923,0.46437100000095327,
727,-941,0.46433100000095434,
728,-940,0.4642870000009555,
729,-908,0.4642400000009568,
730,-917,0.46420000000095785,
731,-979,0.4641680000009587,
732,-932,0.4641270000009598,
733,-906,0.46408100000096103,
734,-941,0.464044000000962,
735,-955,0.4640030000009631,
736,-951,0.46396100000096424,
737,-896,0.46391200000096555,
738,-939,0.46386800000096673,
739,-935,0.4638270000009678,
740,-991,0.46379200000096876,
741,-940,0.4637500000009699,
742,-929,0.46370600000097106,
743,-940,0.46366200000097224,
744,-985,0.46362400000097326,
745,-938,0.46357900000097446,
746,-943,0.46353500000097564,
747,-944,0.4635000000009766,
748,-938,0.4634550000009778,
749,-918,0.46340800000097904,
750,-906,0.4633610000009803,
751,-943,0.4633190000009814,
752,-952,0.46328000000098246,
753,-977,0.4632420000009835,
754,-951,0.46320200000098455,
755,-924,0.46315700000098575,
756,-876,0.4631020000009872,
757,-987,0.4630650000009882,
758,-940,0.4630210000009894,
759,-941,0.46297700000099057,
760,-871,0.462924000000992,
761,-814,0.4628600000009937,
762,-948,0.4628160000009949,
763,-880,0.4627590000009964,
764,-954,0.4627150000009976,
765,-961,0.46267500000099865,
766,-957,0.4626330000009998,
767,-899,0.46258600000100103,
768,-924,0.46254000000100226,
769,-888,0.4624930000010035,
770,-911,0.46245100000100464,
771,-942,0.4624080000010058,
772,-946,0.4623670000010069,
773,-865,0.4623070000010085,
774,-928,0.4622610000010097,
775,-959,0.46221900000101085,
776,-940,0.4621790000010119,
777,-902,0.4621320000010132,
778,-884,0.4620750000010147,
779,-962,0.46203500000101577,
780,-931,0.4619960000010168,
781,-954,0.461952000001018,
782,-922,0.4619070000010192,
783,-984,0.4618730000010201,
784,-964,0.46183400000102115,
785,-929,0.46179300000102225,
786,-923,0.46174400000102356,
787,-947,0.4617010000010247,
788,-952,0.46166200000102575,
789,-932,0.46161700000102696,
790,-824,0.4615560000010286,
791,-945,0.4615140000010297,
792,-912,0.46147200000103084,
793,-936,0.46143100000103193,
794,-993,0.46139600000103287,
795,-840,0.4613360000010345,
796,-938,0.4613010000010354,
797,-976,0.4612650000010364,
798,-957,0.4612200000010376,
799,-928,0.4611750000010388,
800,-982,0.4611370000010398,
801,-928,0.46109000000104106,
802,-946,0.4610480000010422,
803,-919,0.46100100000104344,
804,-919,0.4609530000010447,
805,-892,0.4608970000010462,
806,-919,0.46084400000104764,
807,-959,0.46080600000104865,
808,-945,0.4607660000010497,
809,-906,0.46071300000105114,
810,-969,0.46067500000105216,
811,-912,0.4606280000010534,
812,-842,0.4605660000010551,
813,-855,0.4605120000010565,
814,-961,0.46047300000105756,
815,-970,0.4604350000010586,
816,-954,0.4603930000010597,
817,-930,0.46035400000106075,
818,-957,0.46031700000106174,
819,-957,0.4602780000010628,
820,-969,0.4602400000010638,
821,-971,0.4602020000010648,
822,-970,0.46016700000106575,
823,-981,0.46013000000106674,
824,-992,0.4600950000010677,
825,-917,0.46005100000106885,
826,-941,0.46001000000106995,
827,-880,0.4599590000010713,
828,-948,0.45991600000107247,
829,-938,0.45988000000107343,
830,-849,0.4598180000010751,
831,-952,0.459784000001076,
832,-934,0.4597420000010771,
833,-952,0.45970400000107814,
834,-921,0.4596570000010794,
835,-950,0.45961400000108055,
836,-942,0.45957200000108167,
837,-951,0.45953500000108266,
838,-870,0.4594780000010842,
839,-977,0.4594410000010852,
840,-959,0.45940100000108625,
841,-931,0.45935600000108745,
842,-959,0.4593170000010885,
843,-976,0.4592840000010894,
844,-931,0.45923600000109066,
845,-922,0.45918800000109194,
846,-939,0.459149000001093,
847,-946,0.4591070000010941,
848,-992,0.4590710000010951,
849,-935,0.4590330000010961,
850,-963,0.45899400000109714,
851,-928,0.4589510000010983,
852,-925,0.45891500000109925,
853,-960,0.4588800000011002,
854,-904,0.4588350000011014,
855,-950,0.4587940000011025,
856,-925,0.4587560000011035,
857,-873,0.4587030000011049,
858,-999,0.45866900000110583,
859,-909,0.458625000001107,
860,-967,0.4585850000011081,
861,-866,0.45853000000110955,
862,-952,0.4584910000011106,
863,-939,0.45845100000111166,
864,-900,0.45840000000111303,
865,-954,0.45836100000111407,
866,-960,0.45832500000111503,
867,-968,0.458288000001116,
868,-896,0.45823500000111744,
869,-931,0.45819700000111846,
870,-948,0.4581540000011196,
871,-931,0.4581090000011208,
872,-928,0.45806700000112194,
873,-933,0.45802600000112303,
874,-942,0.45798000000112427,
875,-944,0.45794400000112523,
876,-904,0.4578960000011265,
877,-948,0.45785400000112764,
878,-951,0.4578100000011288,
879,-990,0.4577760000011297,
880,-901,0.4577320000011309,
881,-969,0.4576950000011319,
882,-974,0.457653000001133,
883,-915,0.4576010000011344,
884,-990,0.45756200000113545,
885,-934,0.4575180000011366,
886,-907,0.4574710000011379,
887,-880,0.45741300000113944,
888,-968,0.4573730000011405,
889,-950,0.45733000000114166,
890,-881,0.4572720000011432,
891,-926,0.45722600000114444,
892,-966,0.4571930000011453,
893,-989,0.4571530000011464,
894,-985,0.4571120000011475,
895,-934,0.45706500000114875,
896,-963,0.4570330000011496,
897,-998,0.4570030000011504,
898,-937,0.45696100000115153,
899,-915,0.4569170000011527,
900,-986,0.45689300000115335,
901,-918,0.4568470000011546,
902,-927,0.4568050000011557,
903,-899,0.4567520000011571,
904,-971,0.4567110000011582,
905,-918,0.4566660000011594,
906,-913,0.4566140000011608,
907,-957,0.45657600000116183,
908,-963,0.45653400000116295,
909,-915,0.45648900000116416,
910,-941,0.4564420000011654,
911,-924,0.4563980000011666,
912,-989,0.4563600000011676,
913,-972,0.4563190000011687,
914,-942,0.4562750000011699,
915,-909,0.45622800000117114,
916,-899,0.4561810000011724,
917,-945,0.4561400000011735,
918,-882,0.45608900000117486,
919,-931,0.4560430000011761,
920,-964,0.456009000001177,
921,-909,0.45596300000117823,
922,-892,0.45591000000117965,
923,-992,0.4558790000011805,
924,-978,0.4558480000011813,
925,-927,0.4558030000011825,
926,-965,0.45576800000118345,
927,-1003,0.4557370000011843,
928,-939,0.4556980000011853,
929,-910,0.45564800000118666,
930,-931,0.4556020000011879,
931,-923,0.4555530000011892,
932,-900,0.45550600000119046,
933,-952,0.45546500000119156,
